"Date","Austin","Charlotte","Chicago","Columbus","Dallas","Detroit","El Paso","Fort Worth","Houston","Indianapolis","Jacksonville","Los Angeles","New York","Philadelphia","Phoenix","San Antonio","San Diego","San Francisco","San Jose","Seattle"
"2013-05-14",30.0,22.2,17.2,24.4,31.7,21.1,28.9,30.6,28.9,27.8,26.1,22.2,16.1,16.7,39.4,30.6,21.7,18.3,25.0,18.3
"2013-05-15",30.0,30.6,30.0,30.6,26.7,28.9,33.9,26.1,26.7,29.4,29.4,21.1,20.6,23.9,38.3,32.2,19.4,16.7,21.7,17.2
"2013-05-16",33.9,28.3,27.2,25.6,28.3,27.8,33.9,28.3,29.4,26.1,30.0,21.1,26.1,27.8,38.3,36.1,18.9,17.8,22.2,21.7
"2013-05-17",33.9,29.4,27.2,26.7,33.3,21.1,35.0,31.7,31.7,26.1,30.0,21.7,22.2,24.4,34.4,36.1,20.6,17.8,21.1,17.2
"2013-05-18",35.0,23.3,17.2,26.7,34.4,25.0,32.2,33.3,32.8,25.6,30.0,22.2,18.3,21.1,34.4,35.6,21.1,19.4,22.8,16.7
"2013-05-19",33.3,26.7,24.4,26.7,32.8,29.4,32.2,32.2,32.2,28.3,29.4,21.7,15.0,17.8,35.0,35.0,20.6,23.9,27.2,18.3
"2013-05-20",33.9,27.8,29.4,30.6,33.3,31.1,33.3,32.2,32.2,28.3,28.3,22.8,26.1,26.7,36.1,35.0,21.1,28.3,31.7,19.4
"2013-05-21",32.8,29.4,32.2,31.1,28.9,30.0,30.6,27.2,31.7,27.8,27.8,23.3,30.0,28.3,37.2,33.3,21.7,17.2,20.6,15.6
"2013-05-22",33.3,30.0,28.3,27.8,30.0,28.9,35.0,29.4,31.7,23.9,27.2,21.7,25.6,30.6,39.4,32.8,19.4,16.7,18.9,11.1
"2013-05-23",32.8,26.1,22.2,23.9,31.1,18.9,36.7,29.4,31.7,18.3,32.2,21.1,26.7,27.8,37.8,35.0,19.4,16.7,19.4,12.2
"2013-05-24",28.9,22.8,11.1,15.0,30.6,13.3,34.4,28.3,32.2,18.9,31.1,21.1,18.3,19.4,38.3,26.1,18.9,16.7,21.7,16.7
"2013-05-25",26.7,24.4,12.8,18.3,30.6,19.4,36.1,28.9,29.4,17.8,26.7,20.6,12.2,17.8,36.7,27.8,20.0,15.6,20.0,17.8
"2013-05-26",30.6,23.9,14.4,20.6,31.1,20.6,35.6,31.1,32.8,20.0,28.3,21.1,18.9,22.2,35.6,30.6,19.4,18.9,22.2,18.3
"2013-05-27",32.2,27.8,18.3,20.6,31.1,17.8,34.4,30.0,32.2,27.2,28.3,21.7,22.8,23.3,34.4,32.2,23.3,16.7,19.4,16.7
"2013-05-28",32.2,28.9,18.9,30.0,30.6,25.6,35.0,29.4,32.2,27.8,28.3,23.3,20.0,18.9,36.7,32.2,21.7,18.3,21.7,17.2
"2013-05-29",31.1,28.9,26.1,31.7,29.4,30.0,32.2,28.9,30.0,29.4,29.4,24.4,27.8,32.2,36.7,30.0,22.2,18.3,21.1,16.1
"2013-05-30",32.8,28.9,27.8,31.1,32.2,31.1,33.9,32.2,32.2,30.0,30.0,23.9,32.2,33.9,37.8,32.2,20.0,18.3,23.3,16.7
"2013-05-31",33.3,30.6,29.4,30.6,33.3,28.9,36.1,32.8,33.9,25.0,29.4,22.8,32.2,33.9,38.3,33.9,21.7,23.3,28.9,19.4
"2013-06-01",34.4,29.4,26.7,28.3,32.2,27.8,36.1,31.7,35.0,24.4,30.0,22.8,32.2,33.9,42.2,34.4,20.6,25.0,31.1,22.8
"2013-06-02",30.6,28.9,25.6,25.6,29.4,22.8,35.6,28.9,30.0,21.7,29.4,24.4,31.1,31.1,42.8,31.7,18.9,18.3,25.6,20.6
"2013-06-03",33.9,28.3,11.1,20.0,32.2,20.0,36.7,32.2,33.3,20.0,32.2,22.8,25.6,26.1,40.6,32.2,20.0,22.8,25.0,22.2
"2013-06-04",34.4,28.9,20.6,23.9,33.9,20.0,37.8,33.9,33.3,24.4,28.3,21.7,23.9,24.4,40.0,32.8,21.1,20.6,22.8,26.1
"2013-06-05",34.4,27.2,20.6,27.2,33.3,22.2,37.2,32.8,34.4,27.2,30.0,20.6,23.3,27.2,42.2,33.3,21.7,18.9,22.2,26.7
"2013-06-06",35.6,25.6,19.4,20.0,28.3,20.0,33.9,27.2,35.0,26.1,26.1,19.4,21.1,24.4,43.3,33.9,20.6,18.9,24.4,26.7
"2013-06-07",30.6,27.8,15.6,19.4,30.0,16.7,34.4,28.3,31.1,23.3,31.1,19.4,17.2,22.2,43.9,26.7,19.4,23.3,30.6,21.7
"2013-06-08",33.3,28.3,18.9,25.0,31.7,21.1,38.3,31.1,33.3,25.6,32.8,22.2,25.0,25.6,43.3,32.2,17.2,25.6,30.6,20.6
"2013-06-09",32.2,30.0,22.8,28.3,32.8,23.9,37.2,31.1,32.2,26.7,30.6,21.1,26.7,27.8,42.2,32.2,18.3,21.1,25.6,20.6
"2013-06-10",35.6,28.3,26.7,26.7,37.8,21.1,40.0,37.2,33.9,23.9,32.2,22.8,21.1,25.0,42.8,34.4,20.0,21.1,23.9,21.7
"2013-06-11",35.0,30.6,24.4,28.9,35.0,27.8,40.0,33.9,32.8,28.3,32.8,22.2,26.7,28.9,42.8,33.9,20.6,19.4,22.8,20.0
"2013-06-12",35.0,32.2,28.9,31.7,35.0,23.9,41.1,35.6,33.9,31.1,35.6,20.6,24.4,29.4,43.3,33.9,18.3,19.4,24.4,20.6
"2013-06-13",35.6,33.3,25.0,26.7,37.2,26.1,36.7,36.7,35.6,27.8,35.6,22.2,20.6,29.4,41.1,31.1,18.9,19.4,25.0,21.1
"2013-06-14",33.9,28.3,20.6,25.0,36.7,25.0,35.0,35.6,35.0,26.7,33.9,22.8,22.2,26.1,41.1,30.0,22.8,25.6,30.6,20.0
"2013-06-15",32.8,28.9,22.2,26.7,33.3,26.1,36.7,32.2,34.4,28.3,30.0,22.2,26.7,28.3,41.7,32.8,21.7,16.7,22.2,25.6
"2013-06-16",36.1,29.4,25.0,26.1,35.6,27.8,38.3,36.1,35.6,25.6,30.6,21.7,26.7,29.4,42.2,33.9,22.2,20.0,24.4,23.9
"2013-06-17",36.7,29.4,28.9,30.0,34.4,28.3,37.8,33.9,35.6,30.0,33.3,21.7,28.9,31.1,42.2,34.4,22.2,18.3,23.3,25.6
"2013-06-18",35.0,28.9,31.7,27.8,30.6,22.8,37.2,29.4,35.6,28.9,33.9,22.8,28.9,27.2,42.2,33.9,22.2,18.3,21.7,23.3
"2013-06-19",36.1,28.9,19.4,25.6,35.6,22.8,40.0,33.3,35.6,27.2,34.4,23.3,25.0,26.1,41.1,34.4,22.8,19.4,22.8,20.0
"2013-06-20",36.7,28.9,23.3,28.9,36.1,26.7,39.4,35.0,33.9,29.4,31.1,23.9,26.7,26.7,41.1,35.0,22.2,19.4,24.4,17.2
"2013-06-21",36.7,28.9,29.4,30.6,36.1,29.4,39.4,35.0,34.4,31.1,28.3,23.9,27.8,28.3,41.7,35.0,21.1,21.7,26.7,20.6
"2013-06-22",36.7,30.0,28.3,32.8,36.1,31.1,38.9,35.0,34.4,31.7,30.6,23.3,28.9,30.0,40.6,35.0,21.1,22.8,28.3,25.6
"2013-06-23",36.1,30.0,27.8,32.8,36.1,31.7,38.3,35.0,35.0,30.6,31.7,22.2,31.1,29.4,41.7,34.4,20.0,20.0,21.7,22.2
"2013-06-24",37.8,29.4,32.2,30.6,36.1,31.1,37.8,35.6,35.6,29.4,31.7,23.3,33.3,33.3,40.0,36.1,22.2,18.3,20.6,21.1
"2013-06-25",37.8,31.7,30.6,33.3,36.7,29.4,38.3,36.7,36.1,31.7,32.8,22.2,32.8,33.9,41.1,36.7,23.9,22.2,26.1,23.3
"2013-06-26",38.3,32.2,29.4,30.0,37.2,30.0,40.0,37.2,36.7,28.3,33.3,23.3,29.4,32.8,41.7,37.2,24.4,25.6,28.3,22.2
"2013-06-27",38.9,31.7,26.1,30.0,38.9,28.9,41.7,38.3,36.7,31.7,33.9,27.8,30.0,31.7,43.3,37.8,25.6,25.6,29.4,21.1
"2013-06-28",40.6,32.8,32.2,28.3,41.1,25.6,38.3,41.1,37.8,29.4,31.7,24.4,29.4,30.6,46.7,38.3,25.6,27.8,33.3,30.6
"2013-06-29",41.7,30.0,28.3,27.2,37.8,24.4,39.4,37.2,41.7,25.0,30.6,24.4,28.3,31.1,48.3,42.2,26.7,28.9,35.6,30.0
"2013-06-30",35.6,28.9,21.1,25.6,33.9,25.6,36.7,33.9,36.7,24.4,32.2,29.4,30.0,28.9,46.1,32.2,23.3,21.7,31.1,33.9
"2013-07-01",32.8,28.3,21.7,26.7,32.2,21.1,28.9,31.1,33.9,22.2,30.0,27.2,25.0,26.7,44.4,32.8,26.7,26.1,33.3,31.7
"2013-07-02",34.4,26.7,21.7,27.8,32.8,23.3,31.7,31.1,35.0,25.6,31.1,25.0,27.8,30.0,42.2,33.9,22.8,27.8,33.3,28.3
"2013-07-03",35.0,27.8,20.0,28.9,33.9,28.3,33.9,32.8,34.4,26.7,31.1,23.3,28.3,30.6,43.9,36.1,25.6,26.7,32.8,26.1
"2013-07-04",35.6,31.1,22.2,25.0,35.6,28.3,35.6,35.0,35.6,25.0,30.6,23.3,30.6,32.2,42.2,35.0,24.4,25.0,32.2,21.7
"2013-07-05",36.7,30.0,28.3,26.1,36.1,27.8,37.8,36.1,36.1,26.7,32.2,23.3,32.2,32.8,41.1,35.6,22.8,18.3,23.9,23.3
"2013-07-06",37.2,28.9,28.9,28.3,36.1,28.3,38.3,35.6,35.6,22.8,31.7,23.9,33.3,34.4,43.9,36.1,22.8,22.2,26.1,26.1
"2013-07-07",37.8,30.0,28.3,27.8,36.7,27.8,38.9,36.1,32.8,28.9,31.7,22.2,33.3,34.4,44.4,36.1,23.9,22.2,26.1,23.9
"2013-07-08",33.9,29.4,32.8,27.8,37.2,28.3,36.7,36.7,31.7,30.0,32.2,23.9,31.7,30.6,45.0,32.8,25.0,21.1,26.7,26.7
"2013-07-09",37.2,31.7,30.6,31.7,38.3,31.7,37.8,38.9,35.6,31.7,32.2,24.4,31.1,31.7,41.7,36.7,25.0,21.7,30.0,30.0
"2013-07-10",37.8,30.6,30.0,32.2,39.4,31.1,36.7,38.9,36.1,29.4,32.2,25.0,29.4,31.7,40.0,37.2,22.2,20.6,26.1,22.2
"2013-07-11",37.8,27.2,29.4,26.1,40.6,26.7,36.7,38.9,36.7,26.7,33.3,23.3,28.9,30.0,36.1,36.7,22.8,19.4,23.9,22.8
"2013-07-12",38.9,28.9,26.1,26.7,38.9,27.8,37.8,38.3,36.7,27.2,31.1,26.1,25.0,26.1,38.3,37.8,24.4,19.4,25.6,19.4
"2013-07-13",40.0,27.2,26.7,28.9,38.9,27.2,37.2,38.9,37.2,29.4,30.0,22.8,27.2,31.1,41.1,38.9,25.0,22.8,27.8,26.1
"2013-07-14",36.1,30.6,27.2,31.7,28.3,30.6,38.3,28.3,32.8,31.7,30.0,23.9,32.2,32.8,43.3,38.3,25.0,18.9,23.9,27.8
"2013-07-15",28.3,31.1,29.4,32.2,23.9,31.7,28.3,22.8,31.7,31.1,30.6,23.9,34.4,35.0,43.3,29.4,25.6,20.6,23.3,27.8
"2013-07-16",35.0,33.3,31.1,33.9,32.8,32.8,30.0,31.1,32.2,33.9,30.6,23.9,34.4,34.4,40.0,32.2,25.0,21.7,22.2,31.1
"2013-07-17",33.3,32.2,33.9,33.3,33.9,35.0,25.6,32.2,29.4,33.9,31.1,24.4,36.1,35.6,41.7,32.2,25.0,18.9,23.3,22.2
"2013-07-18",35.0,31.7,34.4,33.9,35.0,32.8,24.4,34.4,33.9,33.9,31.7,22.8,36.7,36.7,42.2,33.9,23.3,20.6,27.2,26.1
"2013-07-19",35.6,32.2,35.6,33.3,35.6,34.4,27.8,35.6,31.7,33.3,31.7,22.8,35.6,36.1,40.6,35.6,21.7,19.4,26.7,27.8
"2013-07-20",34.4,30.0,35.6,27.2,35.0,31.1,30.6,35.0,31.1,28.3,31.1,23.3,33.9,34.4,39.4,35.6,21.7,21.1,28.3,25.0
"2013-07-21",35.6,31.1,30.0,29.4,36.7,26.7,33.9,36.1,31.1,28.3,31.7,22.2,31.7,32.8,30.6,35.6,21.1,20.0,26.7,23.9
"2013-07-22",36.7,30.0,29.4,24.4,37.2,28.3,35.0,36.7,35.0,28.3,32.2,23.3,30.0,31.7,35.6,37.8,24.4,25.6,25.0,26.1
"2013-07-23",37.2,31.1,30.0,30.6,37.2,27.8,35.0,37.2,35.0,32.8,32.8,22.8,30.6,31.1,38.9,37.2,23.9,20.6,26.7,31.1
"2013-07-24",36.1,33.3,25.0,23.3,37.2,22.8,35.0,36.1,35.6,25.0,31.1,21.1,28.3,27.2,41.7,37.8,23.3,21.7,30.0,31.1
"2013-07-25",37.8,29.4,22.8,25.0,35.6,25.0,31.7,35.0,35.6,26.1,31.7,22.8,20.0,23.3,38.3,38.3,22.8,20.0,26.7,31.1
"2013-07-26",37.8,30.0,25.6,26.7,36.1,25.6,34.4,35.0,35.6,26.1,32.8,22.8,28.3,28.3,39.4,37.8,22.8,20.0,26.1,31.1
"2013-07-27",31.7,27.2,21.7,24.4,33.3,22.8,28.9,32.2,34.4,25.6,32.8,21.1,27.8,29.4,40.6,35.0,22.2,21.1,26.1,25.6
"2013-07-28",36.7,30.0,18.3,21.7,34.4,20.0,33.3,33.3,33.9,22.8,31.7,21.7,25.6,28.9,42.2,37.8,21.7,21.7,26.1,21.1
"2013-07-29",38.3,30.6,21.1,24.4,36.7,21.7,36.1,36.1,35.0,25.6,32.8,22.2,29.4,28.9,41.7,38.9,22.8,20.6,26.7,25.0
"2013-07-30",38.9,29.4,25.6,26.1,38.3,25.0,36.7,37.2,35.6,23.3,33.9,22.2,28.3,27.8,42.2,39.4,22.8,20.0,25.0,25.0
"2013-07-31",39.4,28.9,25.0,23.9,40.0,25.0,36.7,38.9,36.7,25.0,32.2,21.1,28.3,28.3,42.8,39.4,21.7,21.1,24.4,21.7
"2013-08-01",39.4,29.4,23.9,26.1,40.0,27.2,35.0,38.9,36.7,28.9,31.7,21.1,24.4,23.3,41.1,39.4,23.3,20.0,23.3,20.6
"2013-08-02",38.9,31.7,27.2,26.1,40.0,24.4,36.1,39.4,35.0,28.9,33.3,22.8,28.3,30.0,41.7,38.3,21.1,20.0,25.0,17.2
"2013-08-03",38.3,31.1,29.4,27.2,38.9,26.7,36.7,38.3,36.7,28.3,31.7,23.3,25.6,26.1,42.8,38.9,22.8,21.1,26.1,25.0
"2013-08-04",37.8,30.6,26.1,24.4,38.9,24.4,37.8,37.8,36.1,26.7,33.9,21.7,26.7,26.7,41.1,38.9,23.9,19.4,23.3,28.9
"2013-08-05",39.4,29.4,23.3,24.4,40.0,22.2,36.1,39.4,37.2,27.2,34.4,22.2,25.6,25.6,38.3,40.0,22.8,19.4,22.8,30.0
"2013-08-06",40.0,24.4,25.6,27.2,40.6,25.6,35.0,40.0,37.2,26.7,32.2,21.7,27.8,25.6,33.3,40.6,22.2,21.1,22.8,30.6
"2013-08-07",40.6,29.4,27.8,29.4,41.1,29.4,33.3,41.1,37.8,29.4,31.1,21.7,26.7,24.4,38.9,40.0,23.3,22.2,23.3,31.1
"2013-08-08",40.6,30.0,30.6,29.4,39.4,26.1,35.6,36.7,37.2,30.0,32.2,21.7,27.2,30.6,41.7,40.0,22.2,20.0,23.9,28.3
"2013-08-09",39.4,32.2,24.4,26.1,40.6,27.8,36.1,39.4,37.2,28.9,32.8,21.7,29.4,31.1,42.8,39.4,22.2,21.1,23.3,28.3
"2013-08-10",40.0,33.3,27.2,28.3,37.8,25.6,31.1,36.7,33.9,30.0,33.3,22.2,28.3,28.9,41.1,40.0,22.8,21.1,24.4,25.6
"2013-08-11",37.8,33.3,26.7,28.9,40.0,26.7,33.9,38.9,33.9,28.9,35.0,22.2,27.2,29.4,41.7,38.3,22.2,18.9,22.8,25.0
"2013-08-12",37.8,33.3,26.1,28.9,38.3,21.7,35.6,38.3,36.1,28.9,35.0,22.8,27.8,30.0,43.9,36.7,22.8,23.3,27.2,25.6
"2013-08-13",38.9,31.7,28.9,24.4,39.4,20.6,35.0,38.3,38.3,24.4,35.0,22.8,25.0,28.3,41.7,37.8,22.8,25.0,30.6,27.8
"2013-08-14",39.4,26.7,21.7,20.0,33.3,22.2,35.6,32.8,37.8,22.2,33.9,22.8,23.3,24.4,42.8,39.4,22.8,21.7,26.7,27.2
"2013-08-15",35.6,24.4,22.2,23.3,32.2,23.9,35.0,31.1,31.1,23.3,33.9,22.8,25.6,25.6,43.3,38.9,22.8,25.0,27.8,21.1
"2013-08-16",36.1,22.2,25.0,24.4,32.2,26.1,36.1,31.7,35.6,25.0,31.7,22.8,27.8,27.2,45.0,37.8,25.0,22.2,28.3,28.9
"2013-08-17",35.0,18.9,26.7,27.2,32.8,26.1,37.8,31.7,34.4,27.2,31.7,21.7,28.9,27.8,45.6,37.8,23.3,22.2,25.0,25.6
"2013-08-18",35.6,28.3,26.7,26.1,33.3,27.2,36.7,32.2,33.3,28.3,31.7,22.2,24.4,25.0,43.9,36.7,21.1,25.6,32.8,26.1
"2013-08-19",36.1,26.1,26.7,27.8,35.0,29.4,36.1,34.4,33.9,30.0,32.8,22.8,26.1,25.0,43.3,36.1,23.3,23.3,30.0,26.7
"2013-08-20",35.6,27.8,30.0,28.9,36.1,30.0,35.0,35.6,32.2,31.1,32.2,21.7,31.1,30.6,43.9,36.1,23.3,24.4,27.8,25.6
"2013-08-21",35.6,29.4,31.1,29.4,35.6,30.6,35.0,35.0,34.4,31.1,30.6,22.8,32.2,31.7,37.8,36.7,24.4,22.2,25.0,27.8
"2013-08-22",36.7,32.2,32.8,29.4,37.2,30.0,33.9,36.7,35.0,31.1,27.8,25.0,25.6,29.4,41.1,37.2,26.1,21.1,23.3,28.9
"2013-08-23",36.7,31.7,24.4,29.4,37.8,28.3,33.3,37.2,36.1,29.4,30.0,25.0,27.8,25.0,39.4,37.8,25.0,18.9,22.8,25.0
"2013-08-24",37.8,28.3,27.2,28.9,38.3,27.2,31.7,37.8,35.6,30.6,30.0,20.6,26.7,27.8,38.3,39.4,23.3,21.7,26.7,25.0
"2013-08-25",35.0,27.8,28.9,29.4,37.2,31.1,34.4,36.1,31.7,31.1,29.4,21.1,28.3,27.2,31.7,37.8,25.0,22.8,27.8,22.2
"2013-08-26",32.2,28.9,32.8,31.1,37.2,32.2,33.3,35.6,26.7,32.2,30.0,25.6,28.9,30.0,37.8,35.0,26.1,21.1,25.0,24.4
"2013-08-27",30.6,31.7,32.2,30.0,35.0,28.3,30.0,34.4,33.3,33.9,30.0,24.4,30.6,31.7,41.7,35.0,27.8,22.2,26.7,26.7
"2013-08-28",35.6,31.7,35.0,30.0,37.2,30.0,26.1,37.2,35.0,34.4,32.2,26.1,30.0,24.4,41.7,37.2,28.3,23.9,27.2,26.7
"2013-08-29",38.3,33.9,25.6,30.6,39.4,30.0,26.7,38.3,36.7,32.2,33.3,28.3,26.7,28.3,37.8,37.8,30.6,23.3,27.2,23.9
"2013-08-30",40.0,31.1,28.9,31.7,40.0,31.1,32.8,39.4,36.7,34.4,34.4,33.3,29.4,28.3,38.3,39.4,31.7,25.6,31.1,26.1
"2013-08-31",38.9,32.2,35.6,31.7,41.1,26.7,35.6,40.0,35.0,35.6,33.3,28.9,30.0,31.1,38.3,38.9,28.3,21.7,26.7,27.8
"2013-09-01",37.8,32.2,26.1,29.4,41.1,27.2,36.7,40.6,35.6,29.4,32.8,26.7,28.9,31.7,40.6,38.3,26.7,23.3,27.2,27.8
"2013-09-02",38.3,31.7,28.3,28.3,33.9,25.6,35.0,32.8,37.2,29.4,33.3,25.0,27.8,27.8,39.4,38.3,26.7,23.9,26.1,27.8
"2013-09-03",38.9,32.2,25.0,19.4,37.8,24.4,33.9,36.7,37.8,24.4,32.8,27.8,27.8,28.9,42.8,38.3,28.9,22.8,26.7,25.0
"2013-09-04",38.3,31.1,23.9,27.8,38.9,27.8,33.3,37.8,36.1,28.9,33.9,27.8,27.8,27.8,43.3,38.3,30.6,23.3,26.1,22.8
"2013-09-05",36.1,31.1,28.3,26.7,38.9,22.8,34.4,37.2,36.7,30.6,33.3,28.3,26.7,27.8,43.9,37.8,28.9,22.2,25.6,20.0
"2013-09-06",35.6,29.4,22.8,25.6,38.3,23.3,33.9,37.2,33.9,29.4,32.2,28.9,22.2,23.3,43.9,36.7,31.1,29.4,31.7,21.7
"2013-09-07",36.1,29.4,28.9,30.0,37.8,27.8,33.9,36.7,31.1,31.1,31.1,27.8,26.7,26.1,34.4,37.2,28.9,31.1,35.0,23.3
"2013-09-08",32.8,31.7,30.6,27.8,36.7,22.8,33.9,36.1,32.2,31.7,30.6,22.2,28.3,28.3,31.7,33.9,26.1,23.3,31.1,26.7
"2013-09-09",32.2,31.7,23.9,32.2,36.1,25.0,31.7,35.6,33.3,33.9,31.1,20.6,22.8,24.4,28.9,36.1,23.9,24.4,31.1,26.1
"2013-09-10",32.8,32.2,34.4,35.0,36.1,35.6,26.1,33.9,32.2,35.6,31.1,22.2,30.6,31.1,30.0,32.8,23.3,23.3,27.8,26.7
"2013-09-11",33.9,32.2,35.0,31.7,36.1,33.9,26.1,35.6,33.3,35.0,31.1,22.8,35.6,34.4,34.4,35.0,23.3,23.3,25.0,33.9
"2013-09-12",34.4,32.2,31.7,25.6,36.7,26.7,21.1,35.6,34.4,28.3,31.1,23.3,30.6,31.7,37.8,36.1,23.9,21.7,24.4,25.6
"2013-09-13",35.6,30.6,27.2,18.9,37.2,16.7,22.8,35.6,35.6,20.6,33.9,23.3,25.0,25.6,38.3,36.7,23.9,18.9,23.3,18.9
"2013-09-14",34.4,26.1,18.9,20.0,35.0,20.0,28.3,33.9,34.4,22.2,32.8,23.3,19.4,18.9,40.6,36.1,23.9,18.9,22.2,21.7
"2013-09-15",33.9,28.3,21.7,23.3,35.6,18.3,29.4,35.0,32.8,25.6,32.8,25.0,22.8,23.3,40.6,35.0,25.0,22.8,25.6,18.9
"2013-09-16",33.3,30.6,15.0,21.7,36.7,18.3,28.3,35.6,33.9,20.6,32.2,25.0,22.8,22.2,41.1,31.1,25.0,21.7,26.1,21.7
"2013-09-17",33.3,25.6,18.3,22.8,34.4,18.9,29.4,33.3,35.0,24.4,30.6,23.3,18.3,19.4,42.2,32.8,22.2,20.0,23.9,17.8
"2013-09-18",34.4,25.0,21.1,24.4,37.8,23.9,30.6,36.1,33.9,27.2,28.3,23.3,22.2,21.7,41.7,35.0,21.7,25.6,28.3,21.1
"2013-09-19",34.4,27.2,27.2,22.8,33.3,25.6,30.0,31.1,33.9,27.8,29.4,22.8,25.6,24.4,39.4,34.4,21.1,26.7,30.6,25.6
"2013-09-20",27.8,30.6,26.1,30.6,25.0,27.8,27.8,22.8,28.9,26.7,30.0,21.1,26.1,26.1,40.6,28.3,20.6,22.8,24.4,23.3
"2013-09-21",28.9,24.4,25.0,22.2,30.0,21.1,26.7,28.3,27.8,22.8,30.6,22.2,25.0,26.7,39.4,31.7,23.9,20.0,21.1,21.1
"2013-09-22",28.9,26.7,18.9,17.8,28.9,16.7,29.4,27.8,30.0,20.6,28.3,22.8,20.6,21.7,32.8,31.7,23.3,21.1,22.2,17.2
"2013-09-23",32.2,24.4,19.4,17.8,30.6,16.7,29.4,30.0,31.7,22.2,28.3,27.2,18.9,20.0,34.4,32.8,26.7,25.6,26.7,16.1
"2013-09-24",35.6,26.7,18.3,20.6,35.0,18.9,30.0,33.9,35.0,25.0,28.3,26.1,22.8,22.2,37.2,36.7,23.9,21.7,23.9,17.8
"2013-09-25",35.6,22.2,21.1,21.7,35.6,21.1,32.2,35.0,35.0,26.1,27.8,24.4,22.8,23.3,36.1,36.1,21.7,19.4,21.1,16.1
"2013-09-26",32.8,25.6,21.1,26.1,35.0,23.3,31.1,34.4,33.3,26.7,25.0,23.3,21.7,22.8,36.1,34.4,21.7,21.7,23.3,17.2
"2013-09-27",32.8,25.0,22.8,25.0,32.2,22.8,30.6,31.1,31.1,27.2,26.1,27.2,20.6,22.8,30.6,35.0,24.4,25.6,25.6,13.9
"2013-09-28",33.3,23.3,25.6,25.0,30.6,24.4,25.0,29.4,30.6,27.8,25.6,30.6,22.8,24.4,33.3,33.3,29.4,25.6,27.8,16.7
"2013-09-29",23.9,23.3,27.8,23.9,28.9,19.4,27.8,26.1,28.3,18.9,27.8,27.2,22.2,23.9,34.4,27.2,27.2,23.9,25.0,14.4
"2013-09-30",31.1,25.6,18.9,22.8,31.1,21.7,31.1,30.0,31.1,22.2,27.2,23.9,23.9,23.3,35.0,32.8,26.7,22.8,25.0,13.9
"2013-10-01",32.2,27.8,23.3,26.1,32.8,22.8,31.7,31.1,31.1,25.0,27.2,24.4,27.8,26.7,35.6,33.9,21.7,20.6,22.2,14.4
"2013-10-02",32.8,28.9,25.0,27.2,32.2,26.7,31.1,31.7,30.0,25.0,27.8,22.8,28.3,28.9,35.0,33.9,21.1,20.6,24.4,12.8
"2013-10-03",32.8,28.9,23.3,26.1,33.3,25.0,30.0,32.8,31.1,27.8,28.9,21.1,25.6,28.3,34.4,33.3,22.2,21.1,22.8,14.4
"2013-10-04",32.8,30.0,25.0,26.7,32.2,26.7,29.4,31.7,32.8,27.8,30.6,27.8,30.0,30.0,31.7,33.9,23.3,24.4,27.8,17.8
"2013-10-05",31.7,30.6,23.3,27.2,27.2,23.9,23.9,26.1,33.9,22.8,29.4,32.8,24.4,30.0,30.0,32.8,29.4,26.7,29.4,20.0
"2013-10-06",27.2,28.9,26.7,25.0,25.0,22.8,24.4,24.4,26.7,18.3,31.1,32.8,21.1,30.0,33.9,28.3,31.1,28.3,28.3,22.8
"2013-10-07",29.4,26.1,17.8,16.1,28.3,15.6,26.7,26.7,27.2,16.7,31.1,26.1,24.4,26.7,36.1,30.6,26.7,26.7,27.2,16.1
"2013-10-08",28.3,21.1,18.9,19.4,27.8,18.9,30.0,27.2,27.2,21.1,26.1,21.7,19.4,19.4,34.4,29.4,20.6,22.2,23.9,13.9
"2013-10-09",28.9,22.8,23.3,21.1,28.9,20.6,29.4,27.8,28.3,22.2,24.4,19.4,16.7,17.2,31.1,30.0,18.9,20.0,20.0,15.0
"2013-10-10",30.0,23.3,21.1,23.3,29.4,20.6,29.4,27.8,30.0,23.3,27.8,20.6,18.3,16.7,22.2,30.6,20.0,21.1,23.3,14.4
"2013-10-11",31.1,27.2,23.3,25.0,31.1,22.2,25.0,29.4,30.6,24.4,28.9,20.6,20.0,18.3,26.1,32.2,21.7,17.2,19.4,13.9
"2013-10-12",33.3,24.4,23.9,22.8,33.3,24.4,27.2,33.9,31.1,25.0,29.4,21.7,22.2,22.2,30.6,33.3,21.1,17.8,21.7,14.4
"2013-10-13",25.0,21.7,23.3,19.4,25.6,21.1,27.2,23.3,24.4,21.7,30.0,20.6,18.3,21.1,30.0,26.1,20.0,22.8,22.8,15.0
"2013-10-14",26.7,22.2,17.2,21.1,23.9,17.2,25.0,24.4,28.9,20.6,25.0,22.2,18.9,20.6,28.9,30.6,23.3,25.0,25.6,15.6
"2013-10-15",29.4,24.4,17.8,20.0,26.1,18.3,21.7,24.4,31.1,18.9,21.7,30.0,22.2,23.3,28.9,30.0,24.4,26.7,26.1,15.6
"2013-10-16",16.7,23.3,17.8,19.4,18.9,17.2,24.4,17.8,22.8,17.8,28.3,30.0,19.4,22.2,28.3,17.8,28.9,26.7,27.8,12.8
"2013-10-17",22.8,21.7,12.8,11.7,23.3,12.2,24.4,21.7,25.6,12.2,30.6,27.2,22.8,23.3,28.3,24.4,27.8,27.2,26.7,14.4
